Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.4189383,9.416666666666666,-39.658955,3.9240875982517247,3.9240875982517247,1.0
20000,1.4203556,9.420395421436004,-26.743725,3.9280208411316075,3.9280208411316075,1.0
30000,1.4175763,9.266187050359711,-19.338913,3.850000001566611,3.850000001566611,1.0
40000,1.4182518,9.281893004115226,-12.113148,3.849331967509663,3.849331967509663,1.0
50000,1.417173,9.420229405630865,-8.201161,3.9341666758060456,3.9341666758060456,1.0
60000,1.4144299,9.5,-4.0466604,3.964810927625464,3.964810927625464,1.0
70000,1.4132522,9.270298047276464,-1.5788662,3.8356923086215287,3.8356923086215287,1.0
80000,1.4131542,9.422755741127348,-0.48258308,3.937226282791997,3.937226282791997,1.0
90000,1.4137444,9.404166666666667,0.032349247,3.907075964821489,3.907075964821489,1.0
100000,1.4148465,9.43350785340314,0.24305926,3.929822738277527,3.929822738277527,1.0
110000,1.4154009,9.48373557187828,0.39654186,3.9639413056883424,3.9639413056883424,1.0
120000,1.4144387,9.387733887733887,0.51415044,3.910903428573846,3.910903428573846,1.0
130000,1.4146302,9.602972399150744,0.6353713,4.012089080294774,4.012089080294774,1.0
140000,1.4156735,9.66027689030884,0.84911513,4.036673767988615,4.036673767988615,1.0
150000,1.4184494,9.519494204425712,0.86630285,3.9796004235180393,3.9796004235180393,1.0
160000,1.4217649,9.429614181439,1.0199612,3.9337851916662223,3.9337851916662223,1.0
170000,1.4228966,9.509453781512605,0.9981096,3.9596638631920853,3.9596638631920853,1.0
180000,1.4240229,9.694533762057878,1.0797998,4.0622055686260445,4.0622055686260445,1.0
190000,1.425022,9.692390139335476,1.1493918,4.053418808767939,4.053418808767939,1.0
200000,1.425475,9.731759656652361,1.2725226,4.087553651803553,4.087553651803553,1.0
210000,1.4252886,9.770474137931034,1.2708845,4.095581897887691,4.095581897887691,1.0
220000,1.424876,9.595338983050848,1.3193043,4.012182201369334,4.012182201369334,1.0
230000,1.4271469,9.92223439211391,1.308813,4.185573767573455,4.185573767573455,1.0
240000,1.43017,9.868335146898803,1.3927248,4.147065222263336,4.147065222263336,1.0
250000,1.4322251,9.755102040816327,1.3986486,4.087003222341568,4.087003222341568,1.0
260000,1.4351877,9.837310195227765,1.502364,4.137811487700027,4.137811487700027,1.0
270000,1.4373326,10.128062360801781,1.520407,4.279175942883991,4.279175942883991,1.0
280000,1.4393941,9.912758996728462,1.5220704,4.16641221675644,4.16641221675644,1.0
290000,1.440574,10.04203539823009,1.5470687,4.232707183268848,4.232707183268848,1.0
300000,1.4421812,10.237612612612613,1.4959173,4.34719101766522,4.34719101766522,1.0
310000,1.4455557,10.02425578831312,1.4878378,4.22191630664901,4.22191630664901,1.0
320000,1.4485079,10.30316742081448,1.6646801,4.363574663168705,4.363574663168705,1.0
330000,1.4494231,10.206047032474803,1.6634866,4.3219484831691455,4.3219484831691455,1.0
340000,1.4516822,10.511520737327189,1.7022829,4.476497695193313,4.476497695193313,1.0
350000,1.4544591,10.370581527936146,1.6982878,4.387159090421417,4.387159090421417,1.0
360000,1.4570485,10.667832167832168,1.7267896,4.543873982501837,4.543873982501837,1.0
