Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
240000,1.4228039,4.317021276595745,-0.6711441,3.7992562703918993,3.7992562703918993,1.0
250000,1.4228039,4.26754617414248,-0.69288176,3.781655807399599,3.781655807399599,1.0
260000,1.4228644,4.260526315789473,-0.58078516,3.7615997164203017,3.7615997164203017,1.0
270000,1.4229602,4.350107066381156,-0.38245678,3.841390934092476,3.841390934092476,1.0
280000,1.4229602,4.334044823906083,-0.41794053,3.8227205558776856,3.8227205558776856,1.0
290000,1.4229602,4.275224511357633,-0.4007661,3.768496595271974,3.768496595271974,1.0
300000,1.4229602,4.345824411134903,-0.4115379,3.841582607037877,3.841582607037877,1.0
310000,1.4227079,4.347593582887701,-0.26336807,3.822650129214311,3.822650129214311,1.0
320000,1.422016,4.344753747323341,0.040269576,3.840321420220768,3.840321420220768,1.0
330000,1.422016,4.275607180570222,0.059370175,3.7769398724498093,3.7769398724498093,1.0
340000,1.422016,4.338313767342583,0.045039747,3.8224125162896123,3.8224125162896123,1.0
350000,1.422016,4.333866666666666,0.050374236,3.8288538958231606,3.8288538958231606,1.0
360000,1.4219525,4.366469639978506,0.08842905,3.850510488193776,3.850510488193776,1.0
370000,1.4215852,4.31718999467802,0.43775195,3.806061167719515,3.806061167719515,1.0
380000,1.4215852,4.30904255319149,0.38641226,3.8094054534002013,3.8094054534002013,1.0
390000,1.4215852,4.289264939185616,0.41810653,3.78244371202369,3.78244371202369,1.0
400000,1.4215852,4.262105263157895,0.40970954,3.754000557974765,3.754000557974765,1.0
410000,1.4215833,4.291005291005291,0.43632248,3.793284541649014,3.793284541649014,1.0
420000,1.4215151,4.341359015516319,0.697581,3.829968509383691,3.829968509383691,1.0
430000,1.4215151,4.365002683843263,0.6914712,3.8499469185335955,3.8499469185335955,1.0
440000,1.4215151,4.392780172413793,0.6984837,3.8772512435913087,3.8772512435913087,1.0
450000,1.4215151,4.328,0.7229437,3.830757493657598,3.830757493657598,1.0
460000,1.4215151,4.3237486687965925,0.72396106,3.8277280789984864,3.8277280789984864,1.0
470000,1.4221452,4.357257632565613,0.7947528,3.865828097792443,3.865828097792443,1.0
480000,1.422212,4.389848812095033,0.7996263,3.8790841288965026,3.8790841288965026,1.0
490000,1.422212,4.391585760517799,0.7709004,3.8833428836575736,3.8833428836575736,1.0
500000,1.422212,4.374193548387097,0.7686528,3.877539523246146,3.877539523246146,1.0
510000,1.422212,4.353319057815845,0.74429303,3.846949173500502,3.846949173500502,1.0
520000,1.4228929,4.363392377885131,0.86673456,3.858530604276534,3.858530604276534,1.0
530000,1.4230818,4.3497589716122125,0.8877721,3.8346529663565323,3.8346529663565323,1.0
540000,1.4230818,4.425624321389794,0.88063735,3.9112865147355196,3.9112865147355196,1.0
550000,1.4230818,4.376344086021505,0.88755035,3.8818285333212987,3.8818285333212987,1.0
560000,1.4230818,4.3288912579957355,0.8829658,3.8342573585571222,3.8342573585571222,1.0
570000,1.4240887,4.445474372955289,1.0564083,3.947277259203344,3.947277259203344,1.0
580000,1.4245995,4.442025040827436,1.0888426,3.923069119842579,3.923069119842579,1.0
590000,1.4245994,4.418339663591969,1.1328375,3.9185371495843904,3.9185371495843904,1.0
600000,1.4245994,4.347593582887701,1.1026893,3.8389102414863623,3.8389102414863623,1.0
610000,1.4245994,4.339390700160342,1.1084392,3.835417232579655,3.835417232579655,1.0
620000,1.4263703,4.35083020889127,1.2092137,3.848957231556304,3.848957231556304,1.0
630000,1.4278451,4.406063887384948,1.254565,3.886155248010655,3.886155248010655,1.0
640000,1.4278451,4.324453915823122,1.2561989,3.8191166415382116,3.8191166415382116,1.0
650000,1.4278451,4.33778014941302,1.2739578,3.8233730281557063,3.8233730281557063,1.0
660000,1.4278451,4.312068048910154,1.2435006,3.8208825989813406,3.8208825989813406,1.0
670000,1.4293323,4.370768404083826,1.2908123,3.8646085144497784,3.8646085144497784,1.0
680000,1.4313384,4.393416082029142,1.361951,3.896602508576814,3.896602508576814,1.0
690000,1.4313384,4.48847420417124,1.3551302,3.9671246081623366,3.9671246081623366,1.0
700000,1.4313385,4.419197396963123,1.3351538,3.9135507075767206,3.9135507075767206,1.0
710000,1.4313384,4.372717508055854,1.3479487,3.875242245184492,3.875242245184492,1.0
720000,1.4324806,4.4125609095831075,1.3602347,3.9079594177107717,3.9079594177107717,1.0
730000,1.4351065,4.374798061389337,1.3485173,3.8777962637203998,3.8777962637203998,1.0
740000,1.4351065,4.424850786760716,1.3374629,3.9275493815767533,3.9275493815767533,1.0
750000,1.4351065,4.397193739881273,1.3222523,3.8888294982446956,3.8888294982446956,1.0
760000,1.4351065,4.414185165132648,1.3362682,3.900433699505098,3.900433699505098,1.0
770000,1.4354354,4.343850267379679,1.3514973,3.845804945916686,3.845804945916686,1.0
780000,1.4368922,4.392452830188679,1.4142538,3.890458795388111,3.890458795388111,1.0
