Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.4189383,4.680295286768882,-106.395256,4.16835287199779,4.16835287199779,1.0
20000,1.420363,4.691519635742743,-63.77838,4.187080857695404,4.187080857695404,1.0
30000,1.4185913,4.792584009269988,-45.7318,4.28406781641937,4.28406781641937,1.0
40000,1.4160755,4.705077010838562,-32.943398,4.191215666783448,4.191215666783448,1.0
50000,1.4133604,4.690381331815595,-23.349142,4.1724536451481935,4.1724536451481935,1.0
60000,1.4128075,4.825174825174825,-19.05352,4.297612720266219,4.297612720266219,1.0
70000,1.4124885,4.760806916426513,-15.59387,4.247323581660418,4.247323581660418,1.0
80000,1.4096825,4.777327935222672,-14.231153,4.259330468946354,4.259330468946354,1.0
90000,1.4062837,4.811990686845169,-10.898877,4.29872154246929,4.29872154246929,1.0
100000,1.4051901,4.754032258064516,-8.605253,4.240161713028393,4.240161713028393,1.0
110000,1.4059116,4.765588914549654,-7.2686024,4.255594608830471,4.255594608830471,1.0
120000,1.4064317,4.68981217985202,-5.44801,4.174331844429706,4.174331844429706,1.0
130000,1.4075377,4.678226264923252,-3.8077908,4.162543164750098,4.162543164750098,1.0
140000,1.4078447,4.817811408614668,-3.133025,4.291100078713693,4.291100078713693,1.0
150000,1.408401,4.734518348623853,-2.051114,4.2237391399407604,4.2237391399407604,1.0
160000,1.409833,4.8932783018867925,-1.4522647,4.367649404456071,4.367649404456071,1.0
170000,1.4116093,4.840163934426229,-0.57276744,4.3248837875707125,4.3248837875707125,1.0
180000,1.4145951,4.88339222614841,-0.0035408288,4.351059439042035,4.351059439042035,1.0
190000,1.417594,4.887514723203769,0.33197263,4.3638993181525185,4.3638993181525185,1.0
200000,1.4184867,4.7819548872180455,0.48411322,4.253237603992396,4.253237603992396,1.0
210000,1.4195513,4.828088578088578,0.6604682,4.320000612631484,4.320000612631484,1.0
220000,1.4217573,4.932344213649851,0.66412264,4.416064642418329,4.416064642418329,1.0
230000,1.4221908,4.857478005865103,0.84597164,4.357001212722877,4.357001212722877,1.0
240000,1.4214118,4.97071129707113,0.9891605,4.455914608751431,4.455914608751431,1.0
250000,1.4219629,4.963007159904534,1.0286071,4.447108550375959,4.447108550375959,1.0
260000,1.422971,5.019288728149488,1.2231457,4.49723121073503,4.49723121073503,1.0
270000,1.4237063,4.911347517730497,1.3636168,4.407388331196833,4.407388331196833,1.0
280000,1.4241822,4.951785714285714,1.4393384,4.445774436706588,4.445774436706588,1.0
290000,1.4229392,5.040532365396249,1.4610926,4.51776497745802,4.51776497745802,1.0
300000,1.4218326,4.998799519807923,1.5309035,4.469946638294945,4.469946638294945,1.0
310000,1.4205025,5.0483675937122126,1.6249888,4.532467384148105,4.532467384148105,1.0
320000,1.4193617,4.92759643916914,1.6523606,4.413930673039588,4.413930673039588,1.0
330000,1.419677,5.0011997600479905,1.6767784,4.482184186980048,4.482184186980048,1.0
340000,1.4191881,5.017459361830222,1.7290882,4.4983760844355745,4.4983760844355745,1.0
350000,1.4192667,5.017469879518072,1.772748,4.491451557108898,4.491451557108898,1.0
360000,1.421828,5.225545171339564,1.8220134,4.717746596259168,4.717746596259168,1.0
370000,1.4233288,4.98622754491018,1.7478541,4.476122710749034,4.476122710749034,1.0
380000,1.4237037,5.068567961165049,1.7945538,4.52747183080295,4.52747183080295,1.0
390000,1.4264582,5.013855421686747,1.8557668,4.50932674201387,4.50932674201387,1.0
400000,1.4275929,5.150246305418719,1.9163817,4.6425237146524285,4.6425237146524285,1.0
410000,1.4293016,5.135135135135135,1.9805104,4.6106141336125095,4.6106141336125095,1.0
420000,1.4293925,5.178107606679036,2.0108738,4.635825221372136,4.635825221372136,1.0
430000,1.4288657,5.19640644361834,2.0465658,4.6810297861057855,4.6810297861057855,1.0
440000,1.4304591,5.14004914004914,1.9977647,4.622222861898245,4.622222861898245,1.0
450000,1.4309037,5.142066420664206,2.028707,4.634521522598126,4.634521522598126,1.0
460000,1.431356,5.1786155747836835,2.1061316,4.663474062611942,4.663474062611942,1.0
470000,1.4338852,5.2631578947368425,2.0706294,4.732373841941991,4.732373841941991,1.0
480000,1.4354261,5.221668742216687,2.1150231,4.713371296278873,4.713371296278873,1.0
490000,1.4348994,5.184291898577613,2.1505177,4.651298534442821,4.651298534442821,1.0
500000,1.4349326,5.157407407407407,2.132475,4.647813336612704,4.647813336612704,1.0
510000,1.4347093,5.352828989192625,2.2316298,4.832910454106604,4.832910454106604,1.0
520000,1.433553,5.324889170360988,2.19105,4.798545880230223,4.798545880230223,1.0
530000,1.4344298,5.252657911194497,2.1109345,4.748968759277897,4.748968759277897,1.0
540000,1.4340138,5.231585518102372,2.2115707,4.733126048066061,4.733126048066061,1.0
550000,1.4313506,5.298234552332913,2.2451198,4.764736164426924,4.764736164426924,1.0
560000,1.428992,5.279698302954117,2.1918697,4.762751915496797,4.762751915496797,1.0
570000,1.4282534,5.298046628859483,2.1638503,4.7818646408448595,4.7818646408448595,1.0
580000,1.4267222,5.258145363408521,2.1055768,4.742240952609925,4.742240952609925,1.0
590000,1.4242163,5.401408450704225,2.110764,4.868010891605018,4.868010891605018,1.0
600000,1.4210118,5.398717948717949,2.3018265,4.885532030680726,4.885532030680726,1.0
610000,1.4181724,5.471197411003236,2.3158994,4.9444666910325825,4.9444666910325825,1.0
620000,1.417643,5.342422320862397,2.2867918,4.826062799482763,4.826062799482763,1.0
630000,1.4188776,5.472150259067358,2.315823,4.9355346454385804,4.9355346454385804,1.0
640000,1.4189862,5.473752430330525,2.3468976,4.9580317548828425,4.9580317548828425,1.0
650000,1.4178838,5.682486631016043,2.4384418,5.166734158873319,5.166734158873319,1.0
660000,1.4173675,5.499673842139596,2.4440472,5.000977875433061,5.000977875433061,1.0
670000,1.4164943,5.438788659793815,2.3991423,4.92583829917244,4.92583829917244,1.0
680000,1.4155507,5.608724388631857,2.4863768,5.089227375413752,5.089227375413752,1.0
690000,1.416633,5.628818061088977,2.4582431,5.115375103264791,5.115375103264791,1.0
700000,1.418338,5.504234527687297,2.4522622,4.98589144447535,4.98589144447535,1.0
710000,1.4194989,5.552199606040709,2.5490742,5.037312148047275,5.037312148047275,1.0
720000,1.4201291,5.5248366013071895,2.5165865,5.003329655675913,5.003329655675913,1.0
730000,1.4198008,5.495126705653021,2.4148405,4.97493573612981,4.97493573612981,1.0
740000,1.4180397,5.606221045665122,2.378548,5.0766695475468,5.0766695475468,1.0
750000,1.4161515,5.607661822985469,2.3604188,5.087112384841526,5.087112384841526,1.0
