Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.4189384,8.98502994011976,37.444557,3.708591400683819,3.708591400683819,1.0
20000,1.4220346,8.991,24.663279,3.713486509961444,3.713486509961444,1.0
30000,1.422411,8.90782953419227,19.831171,3.6702675871381203,3.6702675871381203,1.0
40000,1.4234769,9.02004008016032,16.377012,3.7308617216312814,3.7308617216312814,1.0
50000,1.4246593,8.9,12.774136,3.6818991134239822,3.6818991134239822,1.0
60000,1.4257094,8.986013986013987,9.327295,3.715884111739777,3.715884111739777,1.0
70000,1.427136,8.879446640316205,7.4540234,3.668181816579796,3.668181816579796,1.0
80000,1.4278635,9.083838383838383,6.2842736,3.762764878277822,3.762764878277822,1.0
90000,1.4274482,8.908820614469771,5.497312,3.6702970266342163,3.6702970266342163,1.0
100000,1.4278277,8.991,4.603789,3.7131868123293637,3.7131868123293637,1.0
110000,1.4306653,9.029116465863455,4.1442204,3.736108321961811,3.736108321961811,1.0
120000,1.4325713,8.91170634920635,3.707034,3.6766865028748437,3.6766865028748437,1.0
130000,1.4349834,9.087701612903226,3.5279908,3.7539314444988006,3.7539314444988006,1.0
140000,1.436558,9.055387713997986,3.2207117,3.749496981171775,3.749496981171775,1.0
150000,1.4382204,8.998003992015969,3.046458,3.710678640953795,3.710678640953795,1.0
160000,1.4410623,8.98496993987976,2.8628721,3.7266000030040742,3.7266000030040742,1.0
170000,1.4429107,9.009018036072144,2.7663765,3.72239999628067,3.72239999628067,1.0
180000,1.4441589,8.888229475766568,2.5733864,3.66251236088316,3.66251236088316,1.0
190000,1.4452217,8.99498997995992,2.3860066,3.7137000017166137,3.7137000017166137,1.0
200000,1.4463227,9.040160642570282,2.2645578,3.7386546151705056,3.7386546151705056,1.0
210000,1.4482254,9.04321608040201,2.1649494,3.7377510003775476,3.7377510003775476,1.0
220000,1.4501685,9.008016032064129,2.057437,3.7266266248128317,3.7266266248128317,1.0
230000,1.4517226,9.091001011122346,2.0160964,3.7676767647868457,3.7676767647868457,1.0
240000,1.4526927,9.001002004008017,1.9751338,3.716999997138977,3.716999997138977,1.0
250000,1.4530628,9.12246963562753,1.9052564,3.775101215974522,3.775101215974522,1.0
260000,1.453359,8.98303393213573,1.8791566,3.7168662648001116,3.7168662648001116,1.0
270000,1.4531751,8.908639523336644,1.8043804,3.675718532681347,3.675718532681347,1.0
280000,1.4532193,9.106060606060606,1.8062199,3.772525251032126,3.772525251032126,1.0
290000,1.4541734,9.085945399393326,1.7335564,3.7642137066971872,3.7642137066971872,1.0
300000,1.4565444,8.991,1.6393584,3.7146853121606025,3.7146853121606025,1.0
310000,1.4577096,9.212461695607763,1.6446354,3.827477015806048,3.827477015806048,1.0
320000,1.4598057,9.130831643002029,1.5953996,3.7836879418130582,3.7836879418130582,1.0
330000,1.4601022,9.14562118126273,1.6630164,3.7920812105769435,3.7920812105769435,1.0
340000,1.4600706,9.215746421267893,1.6652209,3.8316649608884816,3.8316649608884816,1.0
350000,1.4602836,9.061430010070493,1.5986052,3.74265593182393,3.74265593182393,1.0
360000,1.4595692,9.086693548387096,1.5861009,3.7574596755927607,3.7574596755927607,1.0
370000,1.4605372,9.164969450101832,1.4824517,3.806002031628986,3.806002031628986,1.0
