Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1580000,1.4155661,9.284536082474228,-0.7206305,-0.5141563922044181,-0.5141563922044181,1.0
1590000,1.4154911,9.333333333333334,-0.71835196,-0.5122107576178617,-0.5122107576178617,1.0
1600000,1.4152559,9.381496881496881,-0.6950057,-0.509044665042485,-0.509044665042485,1.0
1610000,1.4152559,9.360621761658031,-0.69625324,-0.5105699621951642,-0.5105699621951642,1.0
1620000,1.4152559,9.270576131687243,-0.69724107,-0.5148049424683534,-0.5148049424683534,1.0
1630000,1.4152559,9.393970893970893,-0.6971679,-0.5099896190072296,-0.5099896190072296,1.0
1640000,1.4152462,9.268242548818089,-0.6988668,-0.5165195226424528,-0.5165195226424528,1.0
1650000,1.4151785,9.290422245108136,-0.6860787,-0.5138786148755148,-0.5138786148755148,1.0
1660000,1.4151785,9.254620123203285,-0.6906474,-0.5161333456406226,-0.5161333456406226,1.0
1670000,1.4151785,9.385254413291797,-0.6799074,-0.5090965875584017,-0.5090965875584017,1.0
1680000,1.4151785,9.289392378990732,-0.6880837,-0.5137551582337897,-0.5137551582337897,1.0
1690000,1.4151732,9.26530612244898,-0.6830137,-0.5166393597228606,-0.5166393597228606,1.0
1700000,1.4135075,9.392259414225942,-0.68789244,-0.5090634863781011,-0.5090634863781011,1.0
1710000,1.4135075,9.426931106471816,-0.6776942,-0.507403558716411,-0.507403558716411,1.0
1720000,1.4135075,9.379417879417879,-0.69113207,-0.5100934733235328,-0.5100934733235328,1.0
1730000,1.4135075,9.337474120082815,-0.6851568,-0.511880179759392,-0.511880179759392,1.0
1740000,1.4135075,9.308565531475749,-0.6732426,-0.5125154780358383,-0.5125154780358383,1.0
1750000,1.4139119,9.307216494845362,-0.68900275,-0.5141443441823585,-0.5141443441823585,1.0
1760000,1.413969,9.374220374220375,-0.6857477,-0.5093769605966867,-0.5093769605966867,1.0
1770000,1.413969,9.271604938271604,-0.69672394,-0.5150770949312742,-0.5150770949312742,1.0
1780000,1.413969,9.323013415892673,-0.6914568,-0.5128276710416756,-0.5128276710416756,1.0
1790000,1.413969,9.302373581011352,-0.68749046,-0.5144123867000501,-0.5144123867000501,1.0
1800000,1.4144329,9.271047227926077,-0.69920313,-0.5154209591647193,-0.5154209591647193,1.0
1810000,1.4145814,9.294421487603305,-0.6902363,-0.5136185712421063,-0.5136185712421063,1.0
