Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
2310000,1.4221478,10.34470989761092,1.8096334,4.385698066531733,4.385698066531733,1.0
2320000,1.4224925,10.589327146171694,1.8037691,4.495480879433323,4.495480879433323,1.0
2330000,1.4222684,10.187219730941704,1.7933563,4.304927219335336,4.304927219335336,1.0
2340000,1.4213647,10.484536082474227,1.907448,4.445475372388737,4.445475372388737,1.0
2350000,1.4205505,10.435779816513762,1.8629767,4.441809851689027,4.441809851689027,1.0
2360000,1.4199015,10.685747663551401,1.9027398,4.533294392523365,4.533294392523365,1.0
2370000,1.4188466,10.493103448275862,1.807646,4.454942533339577,4.454942533339577,1.0
2380000,1.4181544,10.44954128440367,1.9839358,4.426689570165855,4.426689570165855,1.0
2390000,1.4173279,10.260428410372041,1.79963,4.33423423686543,4.33423423686543,1.0
2400000,1.4160742,10.28361581920904,1.794274,4.344983086376341,4.344983086376341,1.0
2410000,1.4158547,10.40478905359179,1.9395651,4.417331817076715,4.417331817076715,1.0
2420000,1.4156234,10.49655172413793,1.8488004,4.439380022469399,4.439380022469399,1.0
2430000,1.4153739,10.4816091954023,1.8506591,4.460229885167089,4.460229885167089,1.0
2440000,1.4147388,10.560185185185185,1.8639922,4.482658962569485,4.482658962569485,1.0
2450000,1.4137492,10.212359550561798,1.8892546,4.306278025088289,4.306278025088289,1.0
2460000,1.4134243,10.511547344110854,1.8785679,4.465322589269981,4.465322589269981,1.0
2470000,1.4137986,10.230939226519338,1.9538803,4.315937146862214,4.315937146862214,1.0
2480000,1.4134272,10.80505415162455,2.1454673,4.610271544777376,4.610271544777376,1.0
2490000,1.4134814,10.67873831775701,2.213863,4.536915881611477,4.536915881611477,1.0
2500000,1.4138755,10.570601851851851,2.096533,4.489930562399052,4.489930562399052,1.0
2510000,1.4134161,10.530565167243369,2.0923896,4.476958529740434,4.476958529740434,1.0
2520000,1.4131805,10.272009029345373,1.8519448,4.342953778710951,4.342953778710951,1.0
2530000,1.4131984,10.457044673539519,1.814142,4.43035509878554,4.43035509878554,1.0
2540000,1.4125124,10.630966239813738,2.002578,4.515232560523721,4.515232560523721,1.0
2550000,1.4120951,10.287810383747178,1.9508412,4.346726858588966,4.346726858588966,1.0
2560000,1.4125093,10.207399103139014,1.7873167,4.314125566471852,4.314125566471852,1.0
2570000,1.4126527,10.408675799086758,1.8685911,4.410946408318549,4.410946408318549,1.0
2580000,1.4121556,10.35754824063564,1.8882401,4.3732122584720745,4.3732122584720745,1.0
2590000,1.4120721,10.534104046242774,1.8742186,4.4797921483566245,4.4797921483566245,1.0
2600000,1.4123814,10.509781357882623,1.8887103,4.4691599575916285,4.4691599575916285,1.0
2610000,1.4128734,10.383826879271071,1.898913,4.389874857304718,4.389874857304718,1.0
2620000,1.4131976,10.391106043329533,2.004165,4.400113897062923,4.400113897062923,1.0
2630000,1.4131315,10.57242178447277,1.8662788,4.489814812386477,4.489814812386477,1.0
2640000,1.4127148,10.4,1.8261118,4.401482322740718,4.401482322740718,1.0
2650000,1.4123628,10.312217194570136,1.919958,4.357466056605809,4.357466056605809,1.0
2660000,1.4119081,10.512672811059907,1.9630148,4.454200224442915,4.454200224442915,1.0
2670000,1.4112579,10.616724738675957,1.9272622,4.492227370943658,4.492227370943658,1.0
2680000,1.410988,10.620488940628638,1.8978474,4.516046515730924,4.516046515730924,1.0
2690000,1.4109012,10.74470588235294,1.8037864,4.589189186499626,4.589189186499626,1.0
2700000,1.4107021,10.506912442396313,1.7584039,4.455235904050505,4.455235904050505,1.0
2710000,1.4105861,10.54335260115607,1.8619881,4.47782910503361,4.47782910503361,1.0
2720000,1.4101288,10.367463026166098,1.8521694,4.389886364340782,4.389886364340782,1.0
2730000,1.4093157,10.3375,1.8084823,4.368444953684639,4.368444953684639,1.0
2740000,1.4087656,10.438215102974828,1.8627245,4.438901602267128,4.438901602267128,1.0
2750000,1.4086219,10.662004662004662,1.9230905,4.5328288691701655,4.5328288691701655,1.0
