Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.4189383,4.209375,74.99272,3.7013554151881913,3.7013554151881913,1.0
20000,1.4189194,4.211267605633803,72.81962,3.707973450655239,3.707973450655239,1.0
30000,1.4188933,4.201768070722829,71.28352,3.7012485955695094,3.7012485955695094,1.0
40000,1.4188639,4.1922077922077925,69.55554,3.6816724085733528,3.6816724085733528,1.0
50000,1.4188977,4.201143451143452,69.40902,3.702497947476533,3.702497947476533,1.0
60000,1.418931,4.1855509355509355,67.66805,3.6911831205069277,3.6911831205069277,1.0
70000,1.4190278,4.188571428571429,66.67631,3.6923202161783992,3.6923202161783992,1.0
80000,1.4190296,4.218798955613577,64.95125,3.714823095310705,3.714823095310705,1.0
90000,1.4190377,4.205836373110995,63.38358,3.704997945613752,3.704997945613752,1.0
100000,1.4190396,4.170113753877973,62.289143,3.6875393340111766,3.6875393340111766,1.0
110000,1.41898,4.260389268805891,61.50988,3.7481857123718583,3.7481857123718583,1.0
120000,1.4189258,4.194285714285714,61.484108,3.701091459571541,3.701091459571541,1.0
130000,1.4189881,4.198127925117005,58.70147,3.698441296506077,3.698441296506077,1.0
140000,1.4190818,4.221525600835946,57.851868,3.7125788353430202,3.7125788353430202,1.0
150000,1.41912,4.209181011997914,56.394604,3.7127155094733144,3.7127155094733144,1.0
160000,1.419179,4.232339089481947,55.495422,3.7417064661258554,3.7417064661258554,1.0
170000,1.4192637,4.233630172865374,53.25185,3.736578256780723,3.736578256780723,1.0
180000,1.4193498,4.301486199575372,53.21548,3.7964480624851213,3.7964480624851213,1.0
190000,1.419436,4.235324947589098,53.05245,3.7266497634468276,3.7266497634468276,1.0
200000,1.4194902,4.218913270637408,51.32566,3.72687946356413,3.72687946356413,1.0
210000,1.4194579,4.256046267087276,51.07002,3.7485029133632817,3.7485029133632817,1.0
220000,1.419386,4.268987341772152,48.585083,3.7726032961281635,3.7726032961281635,1.0
