Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.4189383,8.930486593843098,-54.96221,3.676143143570447,3.676143143570447,1.0
20000,1.4225088,8.950298210735587,-34.474037,3.68170973984432,3.68170973984432,1.0
30000,1.4222828,8.940298507462687,-23.27647,3.6768389634536227,3.6768389634536227,1.0
40000,1.4191617,8.92154915590864,-14.613298,3.6660714274834074,3.6660714274834074,1.0
50000,1.416416,8.996,-10.294785,3.7018000013828276,3.7018000013828276,1.0
60000,1.4155505,8.878458498023715,-6.6872416,3.6543478299035383,3.6543478299035383,1.0
70000,1.4168974,8.866732477788746,-4.0665336,3.6418146012567676,3.6418146012567676,1.0
80000,1.4174005,8.885148514851485,-2.8125885,3.6527200773373085,3.6527200773373085,1.0
90000,1.4167808,9.001,-1.9744519,3.7046999990940095,3.7046999990940095,1.0
100000,1.4165621,8.900891972249752,-1.2317148,3.660891090761317,3.660891090761317,1.0
110000,1.4166619,8.94228855721393,-0.54796493,3.6805169013575103,3.6805169013575103,1.0
120000,1.4169744,8.968063872255488,-0.075475246,3.678685258109256,3.678685258109256,1.0
130000,1.417434,9.003006012024048,0.036520954,3.7043043032542124,3.7043043032542124,1.0
140000,1.4173874,9.072653884964682,0.18133566,3.7349446136785778,3.7349446136785778,1.0
150000,1.4182492,9.130964467005077,0.3779111,3.7623100316995544,3.7623100316995544,1.0
160000,1.4195287,9.08989898989899,0.5418039,3.7403632670671016,3.7403632670671016,1.0
170000,1.4204166,9.006006006006006,0.7758779,3.706399999141693,3.706399999141693,1.0
180000,1.4215524,9.01901901901902,0.8920448,3.705605604985097,3.705605604985097,1.0
190000,1.4233465,8.957085828343313,0.9727726,3.6895314090154465,3.6895314090154465,1.0
200000,1.4258852,9.002002002002001,0.9358574,3.7098999989032744,3.7098999989032744,1.0
210000,1.4276952,9.013039117352056,1.0093367,3.7078078060417443,3.7078078060417443,1.0
220000,1.4297851,9.051307847082494,1.0440044,3.722412057857418,3.722412057857418,1.0
230000,1.4320198,9.069486404833837,1.0895025,3.745216514168669,3.745216514168669,1.0
240000,1.4328128,9.091001011122346,1.0970298,3.74803228407166,3.74803228407166,1.0
250000,1.4335903,9.218590398365679,1.2499728,3.8141981571517025,3.8141981571517025,1.0
260000,1.4342108,9.168024439918534,1.2698104,3.7873855561230214,3.7873855561230214,1.0
270000,1.435835,9.34746639089969,1.3676162,3.8789855061604124,3.8789855061604124,1.0
280000,1.4382839,9.356846473029046,1.3831075,3.884575571579469,3.884575571579469,1.0
290000,1.4402919,9.23076923076923,1.4314241,3.821187310233453,3.821187310233453,1.0
300000,1.4408146,9.429614181439,1.5392321,3.9175182495176855,3.9175182495176855,1.0
310000,1.4418721,9.37551867219917,1.5185832,3.883817425901959,3.883817425901959,1.0
320000,1.4435015,9.5949098621421,1.5773804,4.000529661522073,4.000529661522073,1.0
330000,1.4441059,9.676282051282051,1.5335996,4.041515475530635,4.041515475530635,1.0
340000,1.4441743,9.646055437100213,1.5068339,4.032481362644476,4.032481362644476,1.0
350000,1.4448246,9.647121535181236,1.4970338,4.029392971398351,4.029392971398351,1.0
360000,1.4440906,9.665955176093917,1.5409037,4.034754793781207,4.034754793781207,1.0
370000,1.4432263,9.67342582710779,1.5798815,4.0407684055438295,4.0407684055438295,1.0
380000,1.4432976,9.7481162540366,1.6037114,4.071720422211514,4.071720422211514,1.0
390000,1.4435853,9.690578158458244,1.6080031,4.060106955747553,4.060106955747553,1.0
400000,1.444998,9.875952121871599,1.6302804,4.139239131367725,4.139239131367725,1.0
410000,1.4462674,9.757219251336899,1.6084006,4.087836383875015,4.087836383875015,1.0
420000,1.4444746,9.80195865070729,1.6725489,4.099999999897012,4.099999999897012,1.0
430000,1.4438639,10.008830022075054,1.6635038,4.218171807375248,4.218171807375248,1.0
440000,1.443995,10.01101321585903,1.7051505,4.209471365428706,4.209471365428706,1.0
450000,1.4455092,10.405466970387243,1.8047879,4.390091112643005,4.390091112643005,1.0
460000,1.4451028,10.153072625698323,1.826164,4.281564246076445,4.281564246076445,1.0
470000,1.4436849,10.364772727272728,1.8055531,4.395681820945306,4.395681820945306,1.0
480000,1.4435294,10.260428410372041,1.7936118,4.335247742968637,4.335247742968637,1.0
490000,1.4435406,10.484500574052813,1.7376422,4.4469575230481295,4.4469575230481295,1.0
500000,1.4442395,10.541570438799075,1.8028579,4.473241061075336,4.473241061075336,1.0
510000,1.4460223,10.619489559164734,1.8242555,4.516376310939989,4.516376310939989,1.0
520000,1.4462836,10.495963091118801,1.723717,4.463406212722199,4.463406212722199,1.0
530000,1.4457804,10.897740784780023,1.7822407,4.647681334923053,4.647681334923053,1.0
540000,1.4453456,10.661610268378062,1.8351505,4.526340335399121,4.526340335399121,1.0
550000,1.4452401,10.704225352112676,1.901266,4.551288056150253,4.551288056150253,1.0
560000,1.446574,11.048134777376655,1.9309417,4.730084243951148,4.730084243951148,1.0
570000,1.4475104,11.130012150668287,1.9684881,4.767354369742199,4.767354369742199,1.0
580000,1.4487087,11.358910891089108,2.0079393,4.875030898635261,4.875030898635261,1.0
590000,1.4502623,11.1591737545565,2.020239,4.769744830461782,4.769744830461782,1.0
600000,1.4497675,11.333333333333334,2.0635035,4.865432098176744,4.865432098176744,1.0
610000,1.4483769,11.022836538461538,1.9570696,4.725120190817576,4.725120190817576,1.0
620000,1.4471843,10.830769230769231,1.8485096,4.611465717320183,4.611465717320183,1.0
630000,1.4461406,11.304187192118226,1.8599063,4.855104559022122,4.855104559022122,1.0
640000,1.4451662,11.59119496855346,1.8769983,5.005541570841215,5.005541570841215,1.0
650000,1.4436735,11.285362853628536,1.8100046,4.848280095058225,4.848280095058225,1.0
660000,1.4422568,11.274292742927429,1.8534029,4.840736199887983,4.840736199887983,1.0
670000,1.4408518,11.34734239802225,1.9252216,4.886526573426349,4.886526573426349,1.0
680000,1.439014,11.192918192918192,1.9569492,4.800609012178614,4.800609012178614,1.0
690000,1.4373623,10.897740784780023,1.987896,4.636028535300855,4.636028535300855,1.0
700000,1.4366127,11.361490683229814,2.0404983,4.893928129581418,4.893928129581418,1.0
710000,1.4355763,11.173382173382173,2.0492759,4.803414633215928,4.803414633215928,1.0
720000,1.4333242,11.525062656641603,2.2114184,4.9710526364787775,4.9710526364787775,1.0
730000,1.432656,11.099273607748184,2.1930075,4.757678361728949,4.757678361728949,1.0
740000,1.4330305,11.56030150753769,2.2380316,4.978795479352082,4.978795479352082,1.0
750000,1.4324943,11.186813186813186,1.9651135,4.795975608360477,4.795975608360477,1.0
760000,1.4315541,11.370049504950495,1.9455853,4.894190360942789,4.894190360942789,1.0
770000,1.4313902,11.373762376237623,2.0666337,4.894554458337255,4.894554458337255,1.0
780000,1.4307789,11.301353013530136,2.0011985,4.857933579922309,4.857933579922309,1.0
790000,1.4297754,11.377942998760842,1.9584628,4.895173267857863,4.895173267857863,1.0
800000,1.4283401,11.606826801517068,2.0836844,5.013383834651022,5.013383834651022,1.0
810000,1.4256129,11.41439205955335,2.0711954,4.903846160945466,4.903846160945466,1.0
820000,1.4239062,11.439950980392156,2.0736663,4.944278610582969,4.944278610582969,1.0
830000,1.4226533,11.593869731800766,2.1149633,5.0015113326704475,5.0015113326704475,1.0
840000,1.4218835,11.79102564102564,2.1215456,5.081329917358925,5.081329917358925,1.0
